id_hogar,sexo,edad,genero,ascendencia,parentesco,estado_laboral,nper,sueldo,busca_otro_trabajo,actividad,asistencia alguna vez a enseñanza,edu preescolar,edu primaria,edu media,edu técnica,edu univ o simil,edu terciario no uni,edu posgrado,edu mag prof,parentesco_num,es_madre,hijos
3180,Femenino,64.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,26000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,0
31809,Femenino,33.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,19000.0,No,Comercio al por mayor de otros artículos domésticos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
3181,Femenino,35.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,45000.0,No,Actividades jurídicas,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,0
31813,Femenino,33.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,19700.0,No,Comercio al por mayor de otros artículos domésticos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
3182,Femenino,35.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,43000.0,No,Actividades jurídicas,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,0
31829,Femenino,35.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
31830,Femenino,35.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,31000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
31831,Femenino,35.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,32000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
31845,Femenino,47.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Enseñanza pre primaria y primaria,Sí,No asistió,"Sí, asistió",0.0,No asistió,0.0,0.0,0.0,0.0,6,madre,1
31846,Femenino,47.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21300.0,No,Enseñanza pre primaria y primaria,Sí,No asistió,"Sí, asistió",0.0,No asistió,0.0,0.0,0.0,0.0,6,madre,1
31848,Femenino,47.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Enseñanza pre primaria y primaria,Sí,No asistió,"Sí, asistió",0.0,No asistió,0.0,0.0,0.0,0.0,6,madre,1
31853,Femenino,56.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,19800.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,0
31870,Femenino,58.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,17000.0,No,Comercio al por menor de productos farmacéuticos y medicinal,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,0
31883,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,18000.0,No,Actividades de peluquería y otros tratamientos de belleza,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,2
31884,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,17000.0,No,Actividades de peluquería y otros tratamientos de belleza,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,2
31886,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,74000.0,No,Actividades de organizaciones y órganos extraterritoriales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,0
31888,Femenino,52.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,45000.0,No,Otras instituciones residenciales de cuidado,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,"Sí, asistió",No asistió,6,madre,1
31890,Femenino,53.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,45000.0,No,Servicios sociales sin alojamiento para el adulto mayor y di,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,"Sí, asistió",No asistió,6,madre,1
31891,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,74000.0,No,Actividades de organizaciones y órganos extraterritoriales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,0
31893,Femenino,53.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,42000.0,No,Otras instituciones residenciales de cuidado,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,"Sí, asistió",No asistió,6,madre,1
31894,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,74000.0,No,Actividades de organizaciones y órganos extraterritoriales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,0
31901,Femenino,47.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,19000.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
31910,Femenino,37.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,15000.0,Sí,Restaurantes y otros servicios de comidas móviles,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,0.0,No asistió,6,madre,1
31936,Femenino,35.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,6,madre,0
31938,Femenino,35.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,6,madre,0
31942,Femenino,35.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,6,madre,0
31944,Femenino,43.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,40000.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,"Sí, asistió",No asistió,No asistió,6,madre,1
31946,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,"Sí, asistió",No asistió,No asistió,6,madre,1
31948,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,35000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,"Sí, asistió",No asistió,No asistió,6,madre,1
31958,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,8000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
31959,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,20000.0,Sí,Otros tipos de enseñanza,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
31961,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,20000.0,No,Otros tipos de enseñanza,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
31963,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,22000.0,No,Otros tipos de enseñanza,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
3197,Femenino,41.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,32000.0,Sí,Otros tipos de comercio al por menor no realizada en almacen,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
31974,Femenino,51.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,37000.0,No,"Fabricación de prendas de vestir, excepto prendas de piel",Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
31986,Femenino,61.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,No asistió,6,madre,2
32004,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,46000.0,No,Telecomunicaciones,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,No asistió,6,madre,2
32005,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,46000.0,No,Telecomunicaciones,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,No asistió,6,madre,2
32006,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,46000.0,No,Telecomunicaciones,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,No asistió,6,madre,2
32010,Femenino,52.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,65000.0,No,Regulación de las actividades de organismos que prestan serv,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
32011,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,50000.0,No,Transporte de carga por carretera,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
32012,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,27000.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,2
32013,Femenino,59.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,68000.0,No,Otros tipos de intermediación monetaria,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,0
32015,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,50000.0,No,Transporte de carga por carretera,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
32016,Femenino,59.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,68000.0,No,Otros tipos de intermediación monetaria,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,0
32017,Femenino,59.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,68000.0,No,Otros tipos de intermediación monetaria,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,0
32018,Femenino,52.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,65000.0,No,Regulación de las actividades de organismos que prestan serv,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
32019,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,50000.0,No,Transporte de carga por carretera,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
3202,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,26000.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
32020,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,27000.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,2
32021,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,26500.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,2
32027,Femenino,64.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,31000.0,No,Actividades de hospitales,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,"Sí, asistió",No asistió,6,madre,1
32028,Femenino,64.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Actividades de hospitales,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,"Sí, asistió",No asistió,6,madre,1
32030,Femenino,63.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,70000.0,No,Actividades de oficinas centrales,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,1
32033,Femenino,63.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,70000.0,No,"Producción, transmisión y distribución de energía eléctrica",Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,1
32037,Femenino,63.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,70000.0,No,Actividades de oficinas centrales,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,1
3204,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
32043,Femenino,33.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,41000.0,No,Ensayos y análisis técnicos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,6,madre,2
32044,Femenino,49.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,0.0,No asistió,6,madre,1
32045,Femenino,35.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,45000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,2
32046,Femenino,34.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,37000.0,No,Ensayos y análisis técnicos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,6,madre,2
32047,Femenino,36.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,43000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,2
32048,Femenino,34.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,35000.0,No,Regulación de las actividades de organismos que prestan serv,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,6,madre,2
32049,Femenino,36.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,43000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,2
32050,Femenino,34.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,37000.0,No,Ensayos y análisis técnicos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,6,madre,2
32051,Femenino,36.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,43000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,2
32057,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,7200.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,2
3206,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,10000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
32060,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,2
32062,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,7500.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,2
3208,Femenino,47.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,3000.0,Sí,Actividades de clubes deportivos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,0.0,No asistió,6,madre,1
3209,Femenino,47.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,5000.0,Sí,Educación cultural,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,0.0,No asistió,6,madre,1
32092,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Actividades de servicio secundario de transporte por vía aér,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
32093,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Actividades de servicio secundario de transporte por vía aér,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
32098,Femenino,61.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,72000.0,No,Enseñanza superior,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,0.0,No asistió,6,madre,1
32100,Femenino,61.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,72000.0,No,Enseñanza superior,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,0.0,No asistió,6,madre,1
32113,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,55000.0,No,Otro comercio al por menor de productos nuevos,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
32115,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,55000.0,No,Otro comercio al por menor de productos nuevos,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
32116,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,55000.0,No,Otro comercio al por menor de productos nuevos,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
32138,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Comercio al por mayor de otros artículos domésticos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,0
32140,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Comercio al por mayor de otros artículos domésticos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,0
32141,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Comercio al por mayor de otro tipo de maquinaria y equipo,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,0
32163,Femenino,38.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,26000.0,No,Instalaciones de residencias con cuidado de enfermeros,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
32165,Femenino,56.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,70000.0,No,Enseñanza secundaria de formación general,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,"Sí, asistió",6,madre,1
32168,Femenino,38.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,10000.0,Sí,Propagación de plantas,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
32170,Femenino,38.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,10000.0,Sí,Instituciones dedicadas al cuidado del adulto mayor y discap,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
32172,Femenino,38.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,20000.0,Sí,Instalaciones de residencias con cuidado de enfermeros,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
32222,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,28000.0,No,Comercio al por menor de productos farmacéuticos y medicinal,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,0.0,No asistió,6,madre,2
32231,Femenino,49.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,36000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,"Sí, asistió",No asistió,6,madre,2
